id,text,label
A3BN6FK7WRHVGH_17181,"The sequels are rarely as good as the original and this is no exception,  moreso for third in the series.",3
AQ9TAB1IQLUJD_5382,"Don Cheadle is one of my favorite actors today.  This was a partly sad story, but its also about redemption in the face of enormous odds! I recommend this to all.",4
A3749R8V7HAY4Z_7542,I RECIEVED THE MOVIE AND AS SAID NO COVER OR CASE BUT IT IS OK FAST SG=HIPMENT,5
A28AV0N7EQNYNS_10084,Matt Damon's character is definitely a weird!  This has an interesting plot with a handful of WAY awkward moments (especially if you're straight).,4
A258ONALWRQMV1_96,This is a timeless classic which shows that those people from the Depression era experienced a lot of what might have taken place in England during the time of Dickens.,5
A2NBRQWA4ZR3C0_5828,"I absolutely love this movie. It is such a heartwarming tale, and fun to watch. Very entertaining for people of all ages.",5
APL64IUAJU5L_16598,"First of all, the separate segments were not well integrated into the overall movie.  On a ""scary"" index from 1 to 10, I would give this one a ""1"".",3
A2INL3AYAT6325_7999,"This was the first Disney movie released after I was born.  The music did it for me & the musical numbers.  Not the best, other wise the movie was too long.",4
A21734XIAMHMF4_10121,OK overall but the series is tired at this point. Seeing Anna Nicole at her highest point somewhat worthwhile at least.,2
A3CULE96VWWDDV_7586,"This is the only ""chick flick"" that I can watch over and over!!  I cannot see it being played on TV and not watch it!!",5
A3QCSF36W2LR7U_580,"everything it is ok and everything it is all right. Thank you for the shipments.
It is wat i want
best regards",5
A1XN17U10CP78X_8446,"I enjoyed this movie a great deal.  I found the complex characters and story line to be most engaging and revealing of issues, we don't often choose to explore.  The acting was exceptional.  High recommendation.",4
A1E2VCK48GIFZ3_10534,What's not to love about this classic movie. If you've never seen it it's a must watch and if you have a dvd collection it's a must have for your collection.,4
A4XFE46Y7V72S_21119,"This was billed as a ""comedy"".  We did not find it very humorous.  Not much to it actually.  Not worth the time to watch.",2
A33QJN3ULDG0EN_3562,One of the best movies ever made. There's no explanation needed. This is a classic that has stood the test of time.,5
AJRCP1OH9GFVG_6449,"Interesting movie about being able to resist the forces of nature. I also hate being ""catty"" critical, especially toward women but I couldn't get past the eye makeup.",3
A10CT9B1II8B15_9319,"Haven't seen it in many  years, Alfred Hitchcock has a style of his own and I thought this was a good refreshing memory of an old classic.",4
AY7L5XGIGSLTD_21944,This is a 1970's Chuck Norris trucker movie.  It involves truckers fighting against a corrupt sheriff in a little town.  This is a RiffTrax so the comments are really the best part of the movie.,3
A2Z5450HXNEXZU_12091,For a type of cult classic... Ok.  I didn't finish it but can see how some would really like what looks like an early version of science fiction creativity.,3
A3R56MYZVH6X4W_36,Great version of A Christmas Carol - we love it. The seller was fantastic - shipping faster than indicated and the price was amazing! Another great addition to our Christmas movie collection.,5
A25UZRXYY8GUDY_3490,"Great movie. Far better than I thought. One of Johnny's better and more serious performances. Unlike other drug drama's, this movie actually makes you feel sorry for the character's suffering.",5
A1DYBBK3AU2321_4337,Great movie for WWII buffs. Great character development. Realistic view of war. Little on the gory side for younger viewers.,4
A2R9FYMIMMUK1Q_4809,Opted out of watching the Oscars this year and watched this instead.  All claims met by seller.,5
A1GZHZ6CCYMG03_7915,"Gina at the top of her game in a well written series.  Buy it, you'll love it.",5
A34JUT3Y2BBVI2_22247,I bought this as I thought is was the final series of V seasons but I think it is of another TV series,2
AV517ZT2YNK1Q_4752,"Truly an ""on the edge of you seat"" classic. I have been wanting to purchase my own copy after seeing it presented on television. Keeper!",5
A3AKHBNJTVO5J3_1931,A classic. Every moment of it is perfect. The chemistry between the two great actors is pure magic. The wonderful weirdness of NYC is lovingly captured.,5
ATYMYED6X6SRH_8832,This is technically a great film and the acting is impeccable. But be forewarned: It is extremely grisly and unpleasant.,2
AENU742EV17J7_4092,"I wasn't sure at first, but found it to be a very good movie. It's always good to see how people with less than normal  situations do through life.",5
A2ZH0BJN56EXAN_22280,"Good thriller. Ending is surprising. Geneieve Bujold and John Lithgow were great.
Good thriller. Ending is surprising. Geneieve Bujold and John Lithgow were great.",3
AW3QSEHVDBIPQ_22372,I bought this for a friend and have not yet had the opportunity to watch it. We were both please at the speed and contrition (new) it came in though.,3
A316UYIUJUS6UZ_1855,I loved this movie. It reminded me of my childhood. I sure miss fishing! After watching this I wanted to tie a fly on go out fishing.,5
A1CN6G63A9LPKX_18252,I could not get passed the first half hour it was so boring- I gave the movie away because of it!,2
A34OD5GD02R6KN_14470,Good Hollywood rendition of a great American war hero of WW II - how he was the right man for the job at that time.,4
A3SSVI14J5S3UJ_6211,Good story line. I bought it for my husband and I ended up watching it with him.,5
A33ZLTKEY2UME7_22192,"Very hard to understand, very boring, language hard to understand, turned it off, and watched another show.",1
A4Z7Y24JGVDDM_22181,"A good effort to understand why Laura Palmer behaved as she did, but not as effective as reading about it
from her own perspective.  For that, try ""The Secret Diary of Laura Palmer.""",3
A17V5NNFG7QGKS_23148,"...lovely cinematography and good acting.  However, I found it a little on the boring side.",3
AX9AVZBSQ3HJ7_5788,I think anyone can relate and this is why this movie is such a success and its also an amazing movie.  Yes its a classic but one can still relate to it. Especially to the twist at the end.,4
A1828ZJYCKE2LT_8416,Enjoyable although not compelling. Robin Williams was excellent; the rest of the cast fine. Interesting conversations.,4
ABHYD7XHCADH1_23146,"I do not know about the movie, very old. The sound and picture quality made it unwatchable.",1
A1J18RQA7UPVEI_6013,Quality of DVD very good. No problems with viewing DVD. Excellent Oliver Stone directed movie. I very good deal for the price.,5
A2SING6A22SLW2_1230,GOOD MOVIE BUT THEY DO NOT CONNECT TO INTERNET. CHECK THEM SO NO ONE ELSE CONPLAINS  MR.B,4
A1HM9RGT3EC9DW_2864,"They name the movie the rapture, knowing that will interest Christians, and then they put nudity in it.  What a dirty trick.",1
A2SGR7LE899LGG_22940,"This movie starts good, but it get static, silly and stiff toward the mid-end of it. Overall: Fair to Good.",3
A23UG8S81BGJ6L_21842,"Thin on storyline, but full of prickly, perverse and self-absorbed characters pursuing fame, power and wealth with their publicity savvy antics. No.  Its not about politics, but the fashion industry.",3
A2BE63I5OB6VDX_11051,"I bought this as a gift, and so far I think the person I gave it to really enjoyed it! It arrived on time and in good condition.",4
A309TYLFB737B4_2761,"Really strong performances from all the cast, well written, and extremely watchable. Strong direction and excellent editing made this one of the best gay movies we've seen for some time.",5
AEUVLZF8PY1CW_21480,I have watched Teenage Mutant Ninja Turtles 123 and four because of my seven-year-old son who now runs around pretending to use numb chucks because he loves this movie so much,3
A2J9KVUTU8FI9T_9951,Sometimes I get bored and enjoy watching end of the world type movies...actually I love watching end of the world type movies but this was just ok and it was a boring Saturday so...,3
A133XWRV6JITQ2_693,I originally had this on VHS and wanted to replace it on DVD. Love the movie,5
AILHN8UZ30CFW_19355,"I tried all sorts of things to be able to watch this movie, but nothing worked. Will be returning it for one that matches American player",1
ABZ9LH2R2GYY8_11207,"Well, it could be a good film if there were no another one which is the best. If you have friends in Russia ask them for 1982 TV movie with the same title and compare.",1
AGPWSTMYLDDS8_8652,"I just enjoy the storyline.

Always found Jodie Foster movies  interesting.
The subject matter is very interesting  and enjoyable. Good viewing.",4
AIGA07RSEVCJB_10832,"I really enjoy the older movies like this. It had an overall good story and it was one of the first few movies with Jimmy Stewart, in 1938. I would consider it a light comedy.",4
A2JP5IY27FCV1A_12107,Bad Acting compared to what we have in todays movies. Story was good and visually very nice.,2
AMRSZ5VBNP8EI_4001,"A great movie, with bonus features featuring Frank Capra, Jr. and Tom Bosley discussing the film, cast, and director! It arrived quickly as well.",5
AM5G0RHY51UJV_20705,"It was an okay movie, a little tedious, but with a basically nice message.  I do love James Garner, and that helped me get through the film ...",3
A21HOTFQ6W7G4P_22761,"""Help"" is definitely the weaker of the 2 early Beatle movies. Disjointed, erratic and unevenly paced it nonetheless does boast some great music. The restoration itself is pretty good.",3
A1GRWZMORKDWUU_22850,"This movie was highly recommended to me by a friend and I just don't ""get it.""  Not my sort of art.",2
A3UONPDUBTNY08_15373,Parker Stevenson is the best part of this movie. His scenes are funny and the rest is just filling time until he's on again,4
AXT04L4MSVPZ5_6962,"This is such a great haunting movie!  George C Scott is perfect--as is all the cast.  Such a classic!  I'm not one for ultra-scary or gory movies.  But a classy haunting movie?  Yes, please!  One of my all-time favorites!  :-)",5
A39LDG9RWS5G29_11700,"Calista played her part well, very well. The movie itself didn't flow, didn't, ""grab"" me. We like Calista, this, it seems was bit the right producer for her",3
A1TINUU43X0HP6_119,"A good family movie, very enjoyable, and story was interesting and followed Bible Verses as close as modern day acting would allow.",5
A5PS78KFK8PYY_13694,The movie was very well done.  I love the come-from-behind story with a beautiful girl who's a welder by day and a dancer by night.  The acting was great.,4
A3OZP1S2OZ1CHU_22461,"I love Colin Firth, so I was excited to see this movie.  The plot had good potential, but it was predictable at the end.  DEFINATELY earns the R rating with the swearing.  I felt it took away from the movie.",3
A3B9XTIDLP6BKN_10097,Behind the scenes of pro football the parties and the injuries as players aspire to fit into their roles but at times are unable to do so.,3
ATLEOR8WAIDVJ_15408,This is an oldie but a goodie. Acting is great and so is the story.,4
A1LZKBJFVMBJI4_6643,"Great suburban drama...speaks to the late 90s very well...Superb acting, direction and well deserved Oscar winner. Sam Mendes and Alan Ball",5
A2KZHUAWILB99X_13194,Slap-stick comedy at it's best! Watched it again after first seeing it 30 some odd years ago. Still a lot of fun to watch.,4
A18758S1PUYIDT_11434,"Extremely explicit in depiction of sexual acts (and how is this not porn?), this film shows a Japanese man and woman who become so obsessed with each other that they stop eating and eventually one dies.",3
